,model,question_id,dimension,statement,score,raw_text,lambda_val,add_strategy,strategy
510,Stacked_L2.0_Addition,11,neuroticism,I get stressed out easily.,,"I'm sorry,",2.0,Addition,linear
511,Stacked_L2.0_Addition,12,neuroticism,I am relaxed most of the time.,,I'm not sure,2.0,Addition,linear
512,Stacked_L2.0_Addition,13,neuroticism,I worry about things.,,"I'm sorry,",2.0,Addition,linear
513,Stacked_L2.0_Addition,14,neuroticism,I seldom feel blue.,,I'm not sure,2.0,Addition,linear
514,Stacked_L2.0_Addition,15,neuroticism,I am easily disturbed.,,"I'm sorry,",2.0,Addition,linear
515,Stacked_L2.0_Addition,16,neuroticism,I get upset easily.,,"I'm sorry,",2.0,Addition,linear
516,Stacked_L2.0_Addition,17,neuroticism,I change my mood a lot.,,I'm not sure,2.0,Addition,linear
517,Stacked_L2.0_Addition,18,neuroticism,I have frequent mood swings.,,I'm not sure,2.0,Addition,linear
518,Stacked_L2.0_Addition,19,neuroticism,I get irritated easily.,,"I'm sorry,",2.0,Addition,linear
519,Stacked_L2.0_Addition,20,neuroticism,I often feel blue.,,"I'm sorry,",2.0,Addition,linear
520,Stacked_L2.0_Addition,21,agreeableness,I feel little concern for others.,,I'm not sure,2.0,Addition,linear
521,Stacked_L2.0_Addition,22,agreeableness,I am interested in people.,,I'm not sure,2.0,Addition,linear
522,Stacked_L2.0_Addition,23,agreeableness,I insult people.,,"I'm sorry,",2.0,Addition,linear
523,Stacked_L2.0_Addition,24,agreeableness,I sympathize with others' feelings.,,"I'm sorry,",2.0,Addition,linear
524,Stacked_L2.0_Addition,25,agreeableness,I am not interested in other people's problems.,,I'm not sure,2.0,Addition,linear
525,Stacked_L2.0_Addition,26,agreeableness,I have a soft heart.,,"I'm sorry,",2.0,Addition,linear
526,Stacked_L2.0_Addition,27,agreeableness,I am not really interested in others.,,I'm not sure,2.0,Addition,linear
527,Stacked_L2.0_Addition,28,agreeableness,I take time out for others.,,I'm not sure,2.0,Addition,linear
528,Stacked_L2.0_Addition,29,agreeableness,I feel others' emotions.,,"I'm sorry,",2.0,Addition,linear
529,Stacked_L2.0_Addition,30,agreeableness,I make people feel at ease.,,I'm not sure,2.0,Addition,linear
530,Stacked_L2.0_Addition,31,conscientiousness,I am always prepared.,,I'm not sure,2.0,Addition,linear
531,Stacked_L2.0_Addition,32,conscientiousness,I leave my belongings around.,,I'm not sure,2.0,Addition,linear
532,Stacked_L2.0_Addition,33,conscientiousness,I pay attention to details.,,I'm not sure,2.0,Addition,linear
533,Stacked_L2.0_Addition,34,conscientiousness,I make a mess of things.,,"I'm sorry,",2.0,Addition,linear
534,Stacked_L2.0_Addition,35,conscientiousness,I get chores done right away.,,I'm not sure,2.0,Addition,linear
535,Stacked_L2.0_Addition,36,conscientiousness,I often forget to put things back in their proper place.,,"I'm sorry,",2.0,Addition,linear
536,Stacked_L2.0_Addition,37,conscientiousness,I like order.,,I'm not sure,2.0,Addition,linear
537,Stacked_L2.0_Addition,38,conscientiousness,I shirk my duties.,,I'm not sure,2.0,Addition,linear
538,Stacked_L2.0_Addition,39,conscientiousness,I follow a schedule.,,I'm not sure,2.0,Addition,linear
539,Stacked_L2.0_Addition,40,conscientiousness,I am exacting in my work.,,I'm not sure,2.0,Addition,linear
540,Stacked_L2.0_Addition,41,openness,I have a rich vocabulary.,,I'm not sure,2.0,Addition,linear
541,Stacked_L2.0_Addition,42,openness,I have difficulty understanding abstract ideas.,,"I'm sorry,",2.0,Addition,linear
542,Stacked_L2.0_Addition,43,openness,I have a vivid imagination.,,I'm not sure,2.0,Addition,linear
543,Stacked_L2.0_Addition,44,openness,I am not interested in abstract ideas.,,I'm not sure,2.0,Addition,linear
544,Stacked_L2.0_Addition,45,openness,I have excellent ideas.,,I'm not sure,2.0,Addition,linear
545,Stacked_L2.0_Addition,46,openness,I do not have a good imagination.,,"I'm sorry,",2.0,Addition,linear
546,Stacked_L2.0_Addition,47,openness,I am quick to understand things.,,I'm not sure,2.0,Addition,linear
547,Stacked_L2.0_Addition,48,openness,I use difficult words.,,I'm not sure,2.0,Addition,linear
548,Stacked_L2.0_Addition,49,openness,I spend time reflecting on things.,,I'm not sure,2.0,Addition,linear
549,Stacked_L2.0_Addition,50,openness,I am full of ideas.,,I'm not sure,2.0,Addition,linear
550,Stacked_L2.0_Normalized,1,extraversion,I am the life of the party.,4.0,4,2.0,Normalized,linear
551,Stacked_L2.0_Normalized,2,extraversion,I don't talk a lot.,4.0,4,2.0,Normalized,linear
552,Stacked_L2.0_Normalized,3,extraversion,I feel comfortable around people.,2.0,2,2.0,Normalized,linear
553,Stacked_L2.0_Normalized,4,extraversion,I keep in the background.,4.0,4,2.0,Normalized,linear
554,Stacked_L2.0_Normalized,5,extraversion,I start conversations.,4.0,4,2.0,Normalized,linear
555,Stacked_L2.0_Normalized,6,extraversion,I have little to say.,4.0,4,2.0,Normalized,linear
556,Stacked_L2.0_Normalized,7,extraversion,I talk to a lot of different people at parties.,4.0,4,2.0,Normalized,linear
557,Stacked_L2.0_Normalized,8,extraversion,I don't like to draw attention to myself.,4.0,4,2.0,Normalized,linear
558,Stacked_L2.0_Normalized,9,extraversion,I don't mind being the center of attention.,4.0,4,2.0,Normalized,linear
559,Stacked_L2.0_Normalized,10,extraversion,I am quiet around strangers.,4.0,4,2.0,Normalized,linear
560,Stacked_L2.0_Normalized,11,neuroticism,I get stressed out easily.,4.0,4,2.0,Normalized,linear
561,Stacked_L2.0_Normalized,12,neuroticism,I am relaxed most of the time.,4.0,4,2.0,Normalized,linear
562,Stacked_L2.0_Normalized,13,neuroticism,I worry about things.,4.0,4,2.0,Normalized,linear
563,Stacked_L2.0_Normalized,14,neuroticism,I seldom feel blue.,4.0,4,2.0,Normalized,linear
564,Stacked_L2.0_Normalized,15,neuroticism,I am easily disturbed.,4.0,4,2.0,Normalized,linear
565,Stacked_L2.0_Normalized,16,neuroticism,I get upset easily.,4.0,4,2.0,Normalized,linear
566,Stacked_L2.0_Normalized,17,neuroticism,I change my mood a lot.,4.0,4,2.0,Normalized,linear
567,Stacked_L2.0_Normalized,18,neuroticism,I have frequent mood swings.,4.0,4,2.0,Normalized,linear
568,Stacked_L2.0_Normalized,19,neuroticism,I get irritated easily.,4.0,4,2.0,Normalized,linear
569,Stacked_L2.0_Normalized,20,neuroticism,I often feel blue.,4.0,4,2.0,Normalized,linear
570,Stacked_L2.0_Normalized,21,agreeableness,I feel little concern for others.,4.0,4,2.0,Normalized,linear
571,Stacked_L2.0_Normalized,22,agreeableness,I am interested in people.,4.0,4,2.0,Normalized,linear
572,Stacked_L2.0_Normalized,23,agreeableness,I insult people.,4.0,4,2.0,Normalized,linear
573,Stacked_L2.0_Normalized,24,agreeableness,I sympathize with others' feelings.,4.0,4,2.0,Normalized,linear
574,Stacked_L2.0_Normalized,25,agreeableness,I am not interested in other people's problems.,4.0,4,2.0,Normalized,linear
575,Stacked_L2.0_Normalized,26,agreeableness,I have a soft heart.,4.0,4,2.0,Normalized,linear
576,Stacked_L2.0_Normalized,27,agreeableness,I am not really interested in others.,4.0,4,2.0,Normalized,linear
577,Stacked_L2.0_Normalized,28,agreeableness,I take time out for others.,4.0,4,2.0,Normalized,linear
578,Stacked_L2.0_Normalized,29,agreeableness,I feel others' emotions.,4.0,4,2.0,Normalized,linear
579,Stacked_L2.0_Normalized,30,agreeableness,I make people feel at ease.,4.0,4,2.0,Normalized,linear
580,Stacked_L2.0_Normalized,31,conscientiousness,I am always prepared.,4.0,4,2.0,Normalized,linear
581,Stacked_L2.0_Normalized,32,conscientiousness,I leave my belongings around.,4.0,4,2.0,Normalized,linear
582,Stacked_L2.0_Normalized,33,conscientiousness,I pay attention to details.,4.0,4,2.0,Normalized,linear
583,Stacked_L2.0_Normalized,34,conscientiousness,I make a mess of things.,4.0,4,2.0,Normalized,linear
584,Stacked_L2.0_Normalized,35,conscientiousness,I get chores done right away.,4.0,4,2.0,Normalized,linear
585,Stacked_L2.0_Normalized,36,conscientiousness,I often forget to put things back in their proper place.,4.0,4,2.0,Normalized,linear
586,Stacked_L2.0_Normalized,37,conscientiousness,I like order.,4.0,4,2.0,Normalized,linear
587,Stacked_L2.0_Normalized,38,conscientiousness,I shirk my duties.,4.0,4,2.0,Normalized,linear
588,Stacked_L2.0_Normalized,39,conscientiousness,I follow a schedule.,4.0,4,2.0,Normalized,linear
589,Stacked_L2.0_Normalized,40,conscientiousness,I am exacting in my work.,4.0,4,2.0,Normalized,linear
590,Stacked_L2.0_Normalized,41,openness,I have a rich vocabulary.,4.0,4,2.0,Normalized,linear
591,Stacked_L2.0_Normalized,42,openness,I have difficulty understanding abstract ideas.,4.0,4,2.0,Normalized,linear
592,Stacked_L2.0_Normalized,43,openness,I have a vivid imagination.,4.0,4,2.0,Normalized,linear
593,Stacked_L2.0_Normalized,44,openness,I am not interested in abstract ideas.,4.0,4,2.0,Normalized,linear
594,Stacked_L2.0_Normalized,45,openness,I have excellent ideas.,4.0,4,2.0,Normalized,linear
595,Stacked_L2.0_Normalized,46,openness,I do not have a good imagination.,4.0,4,2.0,Normalized,linear
596,Stacked_L2.0_Normalized,47,openness,I am quick to understand things.,4.0,4,2.0,Normalized,linear
597,Stacked_L2.0_Normalized,48,openness,I use difficult words.,4.0,4,2.0,Normalized,linear
598,Stacked_L2.0_Normalized,49,openness,I spend time reflecting on things.,4.0,4,2.0,Normalized,linear
599,Stacked_L2.0_Normalized,50,openness,I am full of ideas.,4.0,4,2.0,Normalized,linear
600,Stacked_L2.5_Addition,1,extraversion,I am the life of the party.,,"Oh, it was",2.5,Addition,linear
601,Stacked_L2.5_Addition,2,extraversion,I don't talk a lot.,,What's with the,2.5,Addition,linear
602,Stacked_L2.5_Addition,3,extraversion,I feel comfortable around people.,,What's with the,2.5,Addition,linear
603,Stacked_L2.5_Addition,4,extraversion,I keep in the background.,,What's with the,2.5,Addition,linear
604,Stacked_L2.5_Addition,5,extraversion,I start conversations.,,What's with the,2.5,Addition,linear
605,Stacked_L2.5_Addition,6,extraversion,I have little to say.,,What's with the,2.5,Addition,linear
606,Stacked_L2.5_Addition,7,extraversion,I talk to a lot of different people at parties.,,"Oh, it was",2.5,Addition,linear
607,Stacked_L2.5_Addition,8,extraversion,I don't like to draw attention to myself.,,What's with the,2.5,Addition,linear
608,Stacked_L2.5_Addition,9,extraversion,I don't mind being the center of attention.,,"Oh, it was",2.5,Addition,linear
609,Stacked_L2.5_Addition,10,extraversion,I am quiet around strangers.,,What's with the,2.5,Addition,linear
610,Stacked_L2.5_Addition,11,neuroticism,I get stressed out easily.,,"Oh, it was",2.5,Addition,linear
611,Stacked_L2.5_Addition,12,neuroticism,I am relaxed most of the time.,,What's with the,2.5,Addition,linear
612,Stacked_L2.5_Addition,13,neuroticism,I worry about things.,,What's with the,2.5,Addition,linear
613,Stacked_L2.5_Addition,14,neuroticism,I seldom feel blue.,,What's with the,2.5,Addition,linear
614,Stacked_L2.5_Addition,15,neuroticism,I am easily disturbed.,,What's with the,2.5,Addition,linear
615,Stacked_L2.5_Addition,16,neuroticism,I get upset easily.,,"Oh, it was",2.5,Addition,linear
616,Stacked_L2.5_Addition,17,neuroticism,I change my mood a lot.,,What's with the,2.5,Addition,linear
617,Stacked_L2.5_Addition,18,neuroticism,I have frequent mood swings.,,What's with the,2.5,Addition,linear
618,Stacked_L2.5_Addition,19,neuroticism,I get irritated easily.,,"Oh, it was",2.5,Addition,linear
619,Stacked_L2.5_Addition,20,neuroticism,I often feel blue.,,"Oh, it was",2.5,Addition,linear
620,Stacked_L2.5_Addition,21,agreeableness,I feel little concern for others.,,What's with the,2.5,Addition,linear
621,Stacked_L2.5_Addition,22,agreeableness,I am interested in people.,,What's with the,2.5,Addition,linear
622,Stacked_L2.5_Addition,23,agreeableness,I insult people.,,What's with the,2.5,Addition,linear
623,Stacked_L2.5_Addition,24,agreeableness,I sympathize with others' feelings.,,"Oh, it was",2.5,Addition,linear
624,Stacked_L2.5_Addition,25,agreeableness,I am not interested in other people's problems.,,What's with the,2.5,Addition,linear
625,Stacked_L2.5_Addition,26,agreeableness,I have a soft heart.,,"Oh, it was",2.5,Addition,linear
626,Stacked_L2.5_Addition,27,agreeableness,I am not really interested in others.,,What's with the,2.5,Addition,linear
627,Stacked_L2.5_Addition,28,agreeableness,I take time out for others.,,What's with the,2.5,Addition,linear
628,Stacked_L2.5_Addition,29,agreeableness,I feel others' emotions.,,What's with the,2.5,Addition,linear
629,Stacked_L2.5_Addition,30,agreeableness,I make people feel at ease.,,What's with the,2.5,Addition,linear
630,Stacked_L2.5_Addition,31,conscientiousness,I am always prepared.,,What's with the,2.5,Addition,linear
631,Stacked_L2.5_Addition,32,conscientiousness,I leave my belongings around.,,What's wrong with,2.5,Addition,linear
632,Stacked_L2.5_Addition,33,conscientiousness,I pay attention to details.,,What's with the,2.5,Addition,linear
633,Stacked_L2.5_Addition,34,conscientiousness,I make a mess of things.,,"Oh, it was",2.5,Addition,linear
634,Stacked_L2.5_Addition,35,conscientiousness,I get chores done right away.,,"Oh, it was",2.5,Addition,linear
635,Stacked_L2.5_Addition,36,conscientiousness,I often forget to put things back in their proper place.,,"Oh, it was",2.5,Addition,linear
636,Stacked_L2.5_Addition,37,conscientiousness,I like order.,,What's with the,2.5,Addition,linear
637,Stacked_L2.5_Addition,38,conscientiousness,I shirk my duties.,,What's with the,2.5,Addition,linear
638,Stacked_L2.5_Addition,39,conscientiousness,I follow a schedule.,,What's with the,2.5,Addition,linear
639,Stacked_L2.5_Addition,40,conscientiousness,I am exacting in my work.,,What's with the,2.5,Addition,linear
640,Stacked_L2.5_Addition,41,openness,I have a rich vocabulary.,,What's with the,2.5,Addition,linear
641,Stacked_L2.5_Addition,42,openness,I have difficulty understanding abstract ideas.,,"I'm sorry,",2.5,Addition,linear
642,Stacked_L2.5_Addition,43,openness,I have a vivid imagination.,,What's with the,2.5,Addition,linear
643,Stacked_L2.5_Addition,44,openness,I am not interested in abstract ideas.,,What's with the,2.5,Addition,linear
644,Stacked_L2.5_Addition,45,openness,I have excellent ideas.,,"Oh, it was",2.5,Addition,linear
645,Stacked_L2.5_Addition,46,openness,I do not have a good imagination.,,What's with the,2.5,Addition,linear
646,Stacked_L2.5_Addition,47,openness,I am quick to understand things.,,"Oh, it was",2.5,Addition,linear
647,Stacked_L2.5_Addition,48,openness,I use difficult words.,,"Oh, it was",2.5,Addition,linear
648,Stacked_L2.5_Addition,49,openness,I spend time reflecting on things.,,What's with the,2.5,Addition,linear
649,Stacked_L2.5_Addition,50,openness,I am full of ideas.,,"Oh, it was",2.5,Addition,linear
650,Stacked_L2.5_Normalized,1,extraversion,I am the life of the party.,4.0,4 - I don,2.5,Normalized,linear
651,Stacked_L2.5_Normalized,2,extraversion,I don't talk a lot.,4.0,"4, I don",2.5,Normalized,linear
652,Stacked_L2.5_Normalized,3,extraversion,I feel comfortable around people.,,"I'm sorry,",2.5,Normalized,linear
653,Stacked_L2.5_Normalized,4,extraversion,I keep in the background.,4.0,"4, I don",2.5,Normalized,linear
654,Stacked_L2.5_Normalized,5,extraversion,I start conversations.,4.0,4 - I don,2.5,Normalized,linear
655,Stacked_L2.5_Normalized,6,extraversion,I have little to say.,4.0,"4, I don",2.5,Normalized,linear
656,Stacked_L2.5_Normalized,7,extraversion,I talk to a lot of different people at parties.,4.0,"4, I don",2.5,Normalized,linear
657,Stacked_L2.5_Normalized,8,extraversion,I don't like to draw attention to myself.,4.0,4 - I don,2.5,Normalized,linear
658,Stacked_L2.5_Normalized,9,extraversion,I don't mind being the center of attention.,,"I'm sorry,",2.5,Normalized,linear
659,Stacked_L2.5_Normalized,10,extraversion,I am quiet around strangers.,4.0,4,2.5,Normalized,linear
660,Stacked_L2.5_Normalized,11,neuroticism,I get stressed out easily.,4.0,4 - I don,2.5,Normalized,linear
661,Stacked_L2.5_Normalized,12,neuroticism,I am relaxed most of the time.,4.0,"4, I'm",2.5,Normalized,linear
662,Stacked_L2.5_Normalized,13,neuroticism,I worry about things.,4.0,4 - I don,2.5,Normalized,linear
663,Stacked_L2.5_Normalized,14,neuroticism,I seldom feel blue.,4.0,"4, I'm",2.5,Normalized,linear
664,Stacked_L2.5_Normalized,15,neuroticism,I am easily disturbed.,4.0,4 - I don,2.5,Normalized,linear
665,Stacked_L2.5_Normalized,16,neuroticism,I get upset easily.,4.0,4 - I don,2.5,Normalized,linear
666,Stacked_L2.5_Normalized,17,neuroticism,I change my mood a lot.,4.0,"4, I'm",2.5,Normalized,linear
667,Stacked_L2.5_Normalized,18,neuroticism,I have frequent mood swings.,4.0,4 - I don,2.5,Normalized,linear
668,Stacked_L2.5_Normalized,19,neuroticism,I get irritated easily.,4.0,4 - I don,2.5,Normalized,linear
669,Stacked_L2.5_Normalized,20,neuroticism,I often feel blue.,4.0,4 - I don,2.5,Normalized,linear
670,Stacked_L2.5_Normalized,21,agreeableness,I feel little concern for others.,4.0,4 - I don,2.5,Normalized,linear
671,Stacked_L2.5_Normalized,22,agreeableness,I am interested in people.,4.0,4,2.5,Normalized,linear
672,Stacked_L2.5_Normalized,23,agreeableness,I insult people.,4.0,4 - I don,2.5,Normalized,linear
673,Stacked_L2.5_Normalized,24,agreeableness,I sympathize with others' feelings.,4.0,4 - I'm,2.5,Normalized,linear
674,Stacked_L2.5_Normalized,25,agreeableness,I am not interested in other people's problems.,4.0,"4, I'm",2.5,Normalized,linear
675,Stacked_L2.5_Normalized,26,agreeableness,I have a soft heart.,4.0,4 - I don,2.5,Normalized,linear
676,Stacked_L2.5_Normalized,27,agreeableness,I am not really interested in others.,4.0,"4, I don",2.5,Normalized,linear
677,Stacked_L2.5_Normalized,28,agreeableness,I take time out for others.,4.0,4 - I'm,2.5,Normalized,linear
678,Stacked_L2.5_Normalized,29,agreeableness,I feel others' emotions.,4.0,4 - I don,2.5,Normalized,linear
679,Stacked_L2.5_Normalized,30,agreeableness,I make people feel at ease.,4.0,4 - I'm,2.5,Normalized,linear
680,Stacked_L2.5_Normalized,31,conscientiousness,I am always prepared.,4.0,4 - I'm,2.5,Normalized,linear
681,Stacked_L2.5_Normalized,32,conscientiousness,I leave my belongings around.,4.0,"4, I'm",2.5,Normalized,linear
682,Stacked_L2.5_Normalized,33,conscientiousness,I pay attention to details.,4.0,"4, I'm",2.5,Normalized,linear
